id,prediction
488,35.31874
489,5.55704
490,14.668971
491,5.53444
492,5.0781984
493,3.0699458
494,1.6283934
495,1.5401517
496,1.1025658
497,1.3827293
498,1.3849213
499,1.2561975
500,1.0515298
501,1.3246363
502,1.1708761
503,0.9851661
504,1.1802728
505,1.3705565
506,1.6985613
507,1.7737201
508,1.4564072
509,1.2037394
510,1.9971564
511,4.5684614
512,2.273075
513,2.5740495
514,6.1818876
515,2.7620819
516,4.6895604
517,11.622556
518,4.8191853
519,6.8686557
520,6.804039
521,17.938564
522,32.219997
523,14.04512
524,14.156503
525,15.933381
526,15.702666
527,40.14971
528,47.63513
529,19.924023
530,19.893587
531,21.094576
532,21.159431
533,49.861298
534,23.018673
535,21.254072
536,55.49047
537,23.366846
538,57.553524
539,23.331781
540,29.122478
541,29.041668
542,68.73976
543,43.37041
544,42.79147
545,112.55038
546,112.662
547,43.15053
548,46.22383
549,124.064384
550,42.19539
551,41.162518
552,85.626144
553,32.479404
554,27.931366
555,18.36198
556,20.611689
557,52.23628
558,27.016682
559,10.185203
560,10.058114
561,4.7682314
562,13.1223135
563,5.186495
564,1.9075366
565,5.664078
566,3.3783827
567,1.3201344
568,2.0134194
569,1.6150135
570,1.2907785
571,1.0537037
572,1.8256922
573,1.8195674
574,0.9746584
575,1.2532737
576,1.3604181
577,1.1508976
578,1.8314381
579,1.9314641
580,1.1941043
581,1.4822332
582,2.4051588
583,2.1264577
584,5.272313
585,15.658788
586,6.14569
587,6.0555887
588,10.235938
589,10.091706
590,28.026264
591,15.825837
592,44.804985
593,13.642192
594,69.42368
595,24.86839
596,26.948856
597,115.23893
598,41.993313
599,40.029377
600,164.85129
601,60.367615
602,63.962204
603,161.7303
604,62.264267
605,66.24185
606,57.21246
607,57.402306
608,150.68092
609,173.28801
610,67.48692
611,72.27156
612,68.40524
613,169.37312
614,67.05725
615,64.306274
616,164.22981
617,64.94133
618,58.90514
619,153.06732
620,60.393394
621,50.383232
622,49.648586
623,135.91524
624,73.53138
625,26.81492
626,27.166918
627,14.365246
628,14.391844
629,37.64568
630,18.740551
631,7.4166203
632,7.659143
633,2.7507174
634,2.8344715
635,6.0420876
636,1.6997219
637,1.5644904
638,3.08617
639,1.3868734
640,1.7576028
641,1.1651671
642,1.2787795
643,1.0635604
644,1.5938514
645,1.2485689
646,1.063515
647,1.559147
648,1.6457125
649,1.286478
650,1.0961738
651,1.7753743
652,1.4068503
653,1.1407129
654,4.8227205
655,2.1782875
656,1.9411116
657,5.071818
658,4.9576564
659,12.5727215
660,13.298485
661,5.4425077
662,5.201303
663,10.319157
664,25.469305
665,10.346853
666,18.29526
667,44.288727
668,18.139593
669,22.311934
670,60.34175
671,22.549053
672,40.322895
673,104.86185
674,40.83016
675,106.15341
676,41.10856
677,41.32044
678,36.766823
679,87.12525
680,37.353855
681,35.96411
682,83.86398
683,35.968708
684,34.63005
685,34.832706
686,79.636154
687,33.653378
688,35.823757
689,74.1672
690,29.826412
691,67.627914
692,31.294355
693,70.07009
694,27.474897
695,27.827816
696,17.063276
697,17.114365
698,40.23717
699,28.363773
700,12.487007
701,12.554654
702,6.1072106
703,5.97392
704,13.729243
705,10.819979
706,4.5686426
707,4.524045
708,1.76652
709,3.8753538
710,6.8837357
711,1.7797322
712,1.5888146
713,1.1790699
714,1.0905946
715,1.544404
716,1.5837877
717,1.4720204
718,1.4638752
719,1.0323867
720,1.2183741
721,1.9660033
722,1.7887502
723,1.693773
724,1.8488833
725,1.2659873
726,4.6232038
727,1.9923222
728,2.3095856
729,2.6768975
730,6.337577
731,2.8798592
732,5.1268578
733,5.2416687
734,12.624445
735,13.2707205
736,40.088097
737,14.316552
738,25.03037
739,67.105995
740,25.351114
741,41.405315
742,118.07057
743,41.292473
744,56.706226
745,150.2212
746,56.02808
747,40.966164
748,37.73458
749,109.974304
750,27.893969
751,24.028275
752,65.87617
753,37.839108
754,35.016697
755,95.08996
756,105.036804
757,41.07834
758,41.41606
759,36.96908
760,37.26646
761,91.92728
762,90.889626
763,37.107635
764,36.28352
765,37.002506
766,37.564125
767,101.08354
768,32.671436
769,86.83266
770,33.272556
771,67.11354
772,26.413118
773,26.154842
774,35.961243
775,12.978354
776,12.713668
777,19.156363
778,6.6640763
779,6.5187063
780,9.1907625
781,3.8928392
782,2.0852728
783,1.3985052
784,2.915816
785,1.9146017
786,1.2693945
787,2.2799535
788,1.5271226
789,1.1059034
790,1.8360281
791,1.460923
792,1.3412559
793,1.6176065
794,1.0611562
795,1.1767188
796,1.7924691
797,1.4536134
798,3.8002744
799,1.9898664
800,8.219699
801,17.4744
802,6.66693
803,6.5858335
804,10.722688
805,11.309136
806,29.871601
807,52.509037
808,18.868555
809,18.522469
810,30.516724
811,26.807919
812,73.35872
813,35.121128
814,35.844067
815,105.43607
816,45.260788
817,46.48815
818,118.0604
819,120.24451
820,47.157368
821,47.870304
822,111.58409
823,45.195946
824,45.6522
825,111.141205
826,45.384987
827,44.822937
828,48.109974
829,47.601448
830,118.09267
831,115.53372
832,47.50239
833,46.968773
834,42.534184
835,44.00022
836,104.64912
837,106.37042
838,40.738914
839,41.333706
840,24.489445
841,64.88643
842,24.32974
843,16.485714
844,41.599983
845,17.647982
846,7.781839
847,17.675713
848,7.481948
849,5.103168
850,11.422762
851,5.119631
852,1.9329787
853,3.6659515
854,2.1491945
855,1.8588016
856,1.5245883
857,2.4004123
858,1.9379417
859,1.4186105
860,1.746639
861,1.2455245
862,1.6137594
863,1.7262996
864,1.5587924
865,1.2296649
866,2.0241425
867,1.5493257
868,2.1103363
869,1.180082
870,4.046582
871,1.938569
872,9.031503
873,7.694605
874,7.3108354
875,21.40828
876,28.831911
877,9.468615
878,10.225317
879,18.586811
880,17.75523
881,54.08649
882,80.22782
883,28.280434
884,28.862452
885,118.847755
886,41.697853
887,39.875084
888,102.62595
889,40.161385
890,40.900356
891,42.009544
892,109.55841
893,42.55323
894,51.13118
895,130.96486
896,51.122612
897,52.36992
898,131.49207
899,51.595055
900,38.845997
901,101.66446
902,39.728085
903,90.26871
904,34.120014
905,35.896217
906,34.57951
907,92.03564
908,36.654644
909,31.29011
910,31.952356
911,87.77293
912,19.31105
913,54.00239
914,19.178207
915,18.078417
916,44.548294
917,18.026543
918,9.041263
919,9.020303
920,23.748337
921,5.9725823
922,5.518666
923,15.63037
924,3.0473392
925,1.5447341
926,6.3457375
927,1.9422407
928,1.1590979
929,1.4523054
930,1.2921029
931,0.9866436
932,1.46944
933,1.3450196
934,1.2510238
935,0.9635398
936,1.144359
937,1.441851
938,1.6107281
939,1.9584147
940,1.6480477
941,1.251959
942,1.9753745
943,3.708413
944,8.642284
945,4.84141
946,11.563583
947,4.6827655
948,30.574142
949,10.531909
950,10.8639145
951,61.037853
952,20.852098
953,21.647099
954,29.313448
955,82.13671
956,29.612005
957,37.524673
958,111.59814
959,36.984104
960,50.923573
961,49.585648
962,139.45555
963,62.384747
964,153.90785
965,60.770496
966,52.537315
967,149.01964
968,60.70853
969,52.590416
970,133.4096
971,52.10511
972,47.68395
973,116.692444
974,49.356625
975,46.168205
976,45.08943
977,106.435936
978,80.65007
979,34.925323
980,34.909756
981,27.377758
982,25.44321
983,69.60179
984,47.17015
985,18.021358
986,17.869455
987,14.620217
988,14.631695
989,36.03335
990,13.255753
991,5.5466137
992,5.464384
993,3.2288866
994,3.4352129
995,7.5905447
996,1.9638138
997,4.0029464
998,1.7977929
999,2.1701646
1000,1.56415
1001,1.3634164
1002,1.5774552
1003,1.0775652
1004,1.3867173
1005,1.5224007
1006,1.3465892
1007,1.0760556
1008,1.8898498
1009,1.5727139
1010,1.2539288
1011,1.3075168
1012,1.6596032
1013,2.0327249
1014,4.77987
1015,2.3157241
1016,2.0175984
1017,2.788129
1018,6.440288
1019,3.0161
1020,5.7144566
1021,13.89843
1022,5.8656297
1023,12.921078
1024,35.57331
1025,13.46194
1026,19.302668
1027,18.960556
1028,49.862125
1029,66.7892
1030,24.743069
1031,24.953188
1032,28.638206
1033,28.732004
1034,68.61557
1035,75.79875
1036,32.1185
1037,32.247368
1038,34.409195
1039,34.831512
1040,80.52634
1041,39.308224
1042,39.117744
1043,98.37474
1044,38.95756
1045,94.87406
1046,39.088932
1047,31.071821
1048,33.337566
1049,73.589745
1050,31.81844
1051,31.245304
1052,74.84015
1053,69.19731
1054,26.348648
1055,26.522503
1056,50.63738
1057,18.819048
1058,18.65476
1059,40.563904
1060,15.842501
1061,15.587761
1062,7.2552533
1063,7.3344927
1064,17.242632
1065,10.871684
1066,4.713711
1067,4.9843383
1068,1.6002997
1069,5.961602
1070,3.0185916
1071,1.4924653
1072,2.0380623
1073,1.2076795
1074,0.9902487
1075,1.2827408
1076,1.4489323
1077,1.3547989
1078,0.96641576
1079,1.2429335
1080,1.47988
1081,1.7956079
1082,1.1238017
1083,2.0767019
1084,1.6377898
1085,1.2546381
1086,1.9602541
1087,2.2999392
1088,4.8398066
1089,11.907379
1090,4.8757315
1091,4.9575057
1092,8.563314
1093,23.303164
1094,8.672871
1095,39.510307
1096,14.377761
1097,14.425412
1098,47.248627
1099,18.594473
1100,18.419807
1101,25.190336
1102,72.4203
1103,26.536247
1104,38.06443
1105,99.83386
1106,39.16161
1107,42.52777
1108,107.79306
1109,42.532696
1110,44.218746
1111,44.861248
1112,108.92174
1113,44.223953
1114,43.922546
1115,107.335
1116,44.672203
1117,44.652023
1118,109.61566
1119,44.273964
1120,107.18042
1121,44.75192
1122,35.861763
1123,80.3543
1124,34.91683
1125,77.54191
1126,30.22084
1127,30.071302
1128,53.144646
1129,19.457674
1130,19.758188
1131,49.48972
1132,20.603224
1133,20.663471
1134,9.22353
1135,24.478638
1136,9.40959
1137,5.52283
1138,13.605078
1139,5.6520753
1140,1.6651682
1141,1.8333586
1142,3.4322298
1143,1.5931277
1144,1.3720711
1145,2.3889346
1146,1.4076765
1147,1.5896477
1148,1.1096935
1149,1.0976331
1150,1.3788296
1151,1.5520047
1152,1.5849564
1153,1.857315
1154,1.2762777
1155,1.8132681
1156,1.4713339
1157,2.3209229
1158,2.1357102
1159,10.895659
1160,4.4653473
1161,2.8777177
1162,3.13103
1163,6.6110225
1164,20.025196
1165,8.068548
1166,8.123837
1167,13.19536
1168,35.871536
1169,13.6571
1170,46.79786
1171,19.151888
1172,18.609076
1173,65.66654
1174,24.945795
1175,25.14208
1176,71.985596
1177,30.174723
1178,31.135147
1179,31.846384
1180,31.388939
1181,73.14873
1182,32.249126
1183,75.386444
1184,31.978779
1185,30.859829
1186,72.54791
1187,31.057552
1188,34.839855
1189,33.649113
1190,82.83717
1191,93.08855
1192,38.377018
1193,37.40747
1194,36.002403
1195,89.342026
1196,36.62844
1197,27.117786
1198,28.237867
1199,69.25249
1200,19.832497
1201,52.95258
1202,18.768425
1203,19.162909
1204,20.225676
1205,48.404125
1206,34.107773
1207,11.329684
1208,11.842266
1209,6.666198
1210,6.697584
1211,19.919456
1212,3.982838
1213,10.156658
1214,3.7483006
1215,1.3677288
1216,2.6725183
1217,1.5558566
1218,1.3796378
1219,1.5710844
1220,1.0184618
1221,1.3233389
1222,1.0068171
1223,1.4956034
1224,1.8686304
1225,2.2698426
1226,1.4381924
1227,1.4228319
1228,2.688294
1229,1.8760544
1230,4.5616326
1231,10.78881
1232,2.3861363
1233,25.064144
1234,8.448594
1235,8.497559
1236,17.430574
1237,17.67028
1238,51.690804
1239,41.143673
1240,117.68263
1241,41.40279
1242,68.71893
1243,65.26485
1244,190.34325
1245,88.953735
1246,86.252426
1247,254.96155
1248,97.282135
1249,95.392
1250,268.79263
1251,115.56433
1252,111.31654
1253,289.58807
1254,116.222046
1255,290.77145
1256,112.57885
1257,115.83444
1258,115.55363
1259,289.73105
1260,290.2014
1261,116.32125
1262,115.77283
1263,114.34657
1264,113.245705
1265,278.12354
1266,94.593796
1267,242.2822
1268,96.26585
1269,210.7162
1270,83.71106
1271,80.766594
1272,150.85359
1273,53.390095
1274,56.4924
1275,36.387646
1276,36.87748
1277,97.384094
1278,50.857403
1279,20.105507
1280,20.154982
1281,9.737514
1282,28.780891
1283,9.641272
1284,4.722207
1285,4.9323997
1286,13.58469
1287,4.3625
1288,2.451437
1289,1.9088385
1290,2.679555
1291,1.4349409
1292,2.052325
1293,1.8795404
1294,2.6264694
1295,1.4187257
1296,1.6527051
1297,2.3537354
1298,2.0110104
1299,2.3183196
1300,1.925779
1301,3.0859845
1302,4.7093115
1303,2.664556
1304,9.957034
1305,8.479854
1306,23.37103
1307,8.380515
1308,14.413542
1309,43.452824
1310,14.518853
1311,33.304256
1312,35.13506
1313,92.71194
1314,51.209225
1315,47.03302
1316,130.93439
1317,66.78514
1318,73.15619
1319,182.58676
1320,85.876465
1321,85.108574
1322,227.49353
1323,96.80824
1324,244.62567
1325,96.990585
1326,257.37738
1327,103.29244
1328,103.01805
1329,88.22525
1330,90.52063
1331,222.50453
1332,62.69483
1333,64.8562
1334,150.9029
1335,47.63834
1336,48.17776
1337,109.590775
1338,36.940125
1339,80.10559
1340,36.398052
1341,36.490135
1342,81.60613
1343,34.5896
1344,27.406013
1345,69.80276
1346,29.995989
1347,54.013744
1348,21.857128
1349,22.43225
1350,8.949349
1351,9.09144
1352,22.55734
1353,5.6457276
1354,12.679063
1355,5.4235234
1356,8.078972
1357,4.10521
1358,4.2064114
1359,3.4293413
1360,2.3478937
1361,1.9542642
1362,1.6701769
1363,2.5327542
1364,2.1249
1365,2.0672452
1366,1.6417159
1367,2.259689
1368,1.8505858
1369,2.1760135
1370,2.3214843
1371,2.1460187
1372,3.2410583
1373,2.4576674
1374,5.4135604
1375,2.8058197
1376,11.786995
1377,6.3282447
1378,6.567808
1379,15.639162
1380,10.52768
1381,27.286655
1382,10.589514
1383,18.317795
1384,50.56246
1385,18.11122
1386,119.31075
1387,42.938297
1388,44.378902
1389,78.54173
1390,83.82471
1391,227.38033
1392,79.008224
1393,86.85295
1394,212.36086
1395,87.7033
1396,74.223114
1397,196.2189
1398,240.49588
1399,88.685455
1400,89.9834
1401,101.13884
1402,97.80274
1403,274.63788
1404,112.23498
1405,109.81414
1406,279.2188
1407,107.04627
1408,265.56845
1409,105.02845
1410,91.279564
1411,234.69821
1412,91.19858
1413,83.75135
1414,212.00148
1415,84.40941
1416,58.86556
1417,153.50464
1418,59.41865
1419,96.20815
1420,37.269787
1421,38.657017
1422,53.47553
1423,20.423199
1424,20.109964
1425,10.1535225
1426,27.990019
1427,9.1312
1428,12.447672
1429,4.8297825
1430,4.904157
1431,3.7881844
1432,1.9647343
1433,2.3862123
1434,1.6707683
1435,2.130499
1436,2.453764
1437,1.4810865
1438,1.8951924
1439,2.2899804
1440,1.9363706
1441,2.4215138
1442,1.5408578
1443,2.362768
1444,1.9342792
1445,3.2868059
1446,2.949599
1447,14.403217
1448,5.7189183
1449,9.165751
1450,27.547434
1451,9.292528
1452,18.854925
1453,53.018894
1454,17.72719
1455,39.573677
1456,112.99785
1457,36.992382
1458,188.73705
1459,65.03191
1460,64.58845
1461,87.372826
1462,84.64688
1463,234.49277
1464,266.8745
1465,96.6092
1466,92.9942
1467,110.2371
1468,110.731895
1469,285.0175
1470,115.87558
1471,112.674675
1472,290.8219
1473,291.8419
1474,114.02343
1475,114.63809
1476,113.67173
1477,290.93802
1478,114.62009
1479,269.46927
1480,110.90076
1481,108.909195
1482,238.86446
1483,93.17705
1484,93.76206
1485,206.15863
1486,83.67172
1487,84.89166
1488,56.213512
1489,147.40034
1490,56.7496
1491,94.27922
1492,37.700672
1493,37.247715
1494,20.461426
1495,20.426008
1496,53.085945
1497,28.184788
1498,9.766727
1499,9.185259
1500,5.0423303
1501,5.08749
1502,13.52831
1503,2.1674602
1504,4.4546537
1505,2.5395317
1506,1.847909
1507,2.4536068
1508,1.6056747
1509,1.7965819
1510,1.5543215
1511,2.2343793
1512,1.4434241
1513,1.9150059
1514,1.9032488
1515,2.674943
1516,2.156073
1517,1.6773069
1518,2.8293958
1519,14.4095
1520,5.69722
1521,9.248609
1522,26.350904
1523,8.807691
1524,17.91222
1525,17.732903
1526,49.82406
1527,103.373146
1528,36.829487
1529,38.194504
1530,60.254345
1531,62.3456
1532,168.68816
1533,233.30185
1534,86.63054
1535,86.24029
1536,267.4386
1537,98.59163
1538,98.80071
1539,109.23451
1540,281.36325
1541,110.32934
1542,282.08612
1543,110.31859
1544,111.783104
1545,106.04611
1546,267.4799
1547,105.70857
1548,89.919785
1549,91.563644
1550,228.78674
1551,91.98751
1552,223.72128
1553,92.0919
1554,79.771835
1555,82.11376
1556,199.40688
1557,150.406
1558,63.618637
1559,64.2977
1560,95.640976
1561,37.753166
1562,37.240124
1563,72.76846
1564,31.354855
1565,31.49785
1566,35.9022
1567,14.015585
1568,14.034839
1569,7.7071567
1570,18.948376
1571,7.599267
1572,4.701166
1573,4.4947486
1574,8.431732
1575,2.0999267
1576,3.944146
1577,2.785957
1578,3.0558956
1579,2.6481361
1580,1.9697727
1581,3.0576916
1582,2.0159543
1583,2.7397645
1584,2.87265
1585,3.5373247
1586,2.2515216
1587,4.256447
1588,3.0657134
1589,2.5127256
1590,12.609958
1591,5.502914
1592,3.2494705
1593,4.5886517
1594,10.506171
1595,4.9856873
1596,23.99868
1597,9.570983
1598,8.027092
1599,45.53654
1600,16.508327
1601,17.055723
1602,24.005764
1603,23.667068
1604,61.481865
1605,110.301605
1606,39.576138
1607,39.869965
1608,42.445023
1609,42.408405
1610,105.01697
1611,34.506054
1612,74.71769
1613,37.35763
1614,82.6095
1615,37.21021
1616,36.672897
1617,60.984608
1618,60.322216
1619,152.6113
1620,71.63165
1621,179.08733
1622,77.832
1623,228.25323
1624,94.02302
1625,95.26732
1626,94.42707
1627,226.68834
1628,92.36302
1629,208.62177
1630,83.360664
1631,85.281746
1632,142.49776
1633,55.208187
1634,54.263092
1635,38.66171
1636,94.14393
1637,38.443157
1638,52.878407
1639,20.958433
1640,21.069523
1641,29.444384
1642,9.801672
1643,9.854725
1644,5.6175847
1645,14.529073
1646,5.4546437
1647,3.3602982
1648,5.546505
1649,3.1796892
1650,2.632679
1651,2.9402928
1652,3.8141763
1653,2.6156268
1654,3.1554189
1655,3.8823133
1656,2.364136
1657,2.020102
1658,1.4492933
1659,1.6514859
1660,2.2478466
1661,3.0643637
1662,4.8212447
1663,2.4393797
1664,11.178908
1665,6.3429728
1666,14.496121
1667,6.161967
1668,23.63106
1669,10.052678
1670,9.3646755
1671,25.281937
1672,11.075342
1673,10.867848
1674,35.18756
1675,15.2919445
1676,15.518397
1677,18.983181
1678,45.34347
1679,19.357492
1680,29.58656
1681,32.497158
1682,86.249596
1683,34.061394
1684,35.003098
1685,88.03203
1686,33.38151
1687,80.12432
1688,34.985287
1689,73.59872
1690,32.589798
1691,34.28285
1692,36.88433
1693,79.05603
1694,34.937572
1695,35.700966
1696,37.009678
1697,77.50761
1698,52.943043
1699,53.58992
1700,124.89581
1701,69.11447
1702,68.65633
1703,168.22174
1704,118.85651
1705,47.20988
1706,45.722767
1707,32.059525
1708,76.99592
1709,33.766903
1710,14.916943
1711,14.878158
1712,38.665157
1713,8.7568865
1714,8.217314
1715,24.592926
1716,11.7805805
1717,5.3020163
1718,5.134999
1719,2.3475304
1720,3.2417824
1721,1.714021
1722,2.243958
1723,1.5630449
1724,2.341664
1725,2.1351593
1726,1.3725936
1727,2.0432377
1728,3.7844582
1729,2.157428
1730,3.2191353
1731,4.711841
1732,3.4148953
1733,2.429718
1734,6.912428
1735,3.471406
1736,15.74562
1737,10.484411
1738,28.402878
1739,10.112649
1740,20.279865
1741,54.432785
1742,20.001722
1743,42.512547
1744,43.77075
1745,118.568306
1746,67.01374
1747,189.05861
1748,69.06323
1749,86.973366
1750,86.5893
1751,231.91638
1752,99.78469
1753,268.20566
1754,99.13216
1755,111.26262
1756,273.17355
1757,111.66162
1758,109.94521
1759,111.134056
1760,271.97275
1761,269.30594
1762,108.325264
1763,108.541115
1764,260.64117
1765,102.00027
1766,103.67828
1767,237.17842
1768,93.5514
1769,96.45266
1770,188.3893
1771,82.84736
1772,80.282135
1773,65.61007
1774,67.72817
1775,161.7798
1776,111.35715
1777,41.967743
1778,42.20807
1779,34.936073
1780,89.65859
1781,35.283478
1782,52.9871
1783,21.106045
1784,20.920519
1785,10.349351
1786,10.134857
1787,30.65994
1788,15.753793
1789,5.6139
1790,5.7490377
1791,2.843021
1792,6.067339
1793,3.2962878
1794,2.7522597
1795,2.1480846
1796,4.40001
1797,2.6326814
1798,1.9290775
1799,3.4439151
1800,1.9595679
1801,2.1024404
1802,1.4377985
1803,2.79728
1804,2.390968
1805,1.6846881
1806,2.7731736
1807,11.616384
1808,5.232147
1809,8.632325
1810,8.898373
1811,25.372362
1812,18.039854
